sku,category name,model_number,name,currency,original price,original stock,max_order_quantity,total_reviews,average_rating,image,url
1001697007,Drills,DCH832X1,DW 60V MAX FLEXVOLT SDS 14lbs Chipping Hammer Kit with 9Ah Battery,CAD,998.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001697007.jpg,https://www.homedepot.ca/product/dewalt-dw-60v-max-flexvolt-sds-14lbs-chipping-hammer-kit-with-9ah-battery/1001697007
1001022717,Drills,11321EVS,"120V 1 9/16-inch SDS-Max Corded Demolition Hammer with Variable Speed, Vibration Control and Case",CAD,999.0,0,,34,4.7941,https://images.homedepot.ca/productimages/p_1001022717.jpg,https://www.homedepot.ca/product/bosch-120v-1-9-16-inch-sds-max-corded-demolition-hammer-with-variable-speed-vibration-control-and-case/1001022717
1000718627,Drills,HM1317CB,Demolition Hammer,CAD,1589.0,0,,15,4.1333,https://images.homedepot.ca/productimages/p_1000718627.jpg,https://www.homedepot.ca/product/makita-demolition-hammer/1000718627
1001203820,Drills,R86009K,"18-Volt Gen5X Lithium-Ion Brushless Compact Drill/Driver Kit w/ (2) 1.5Ah Batteries, Charger and Bag",CAD,219.0,0,,239,4.7155,https://images.homedepot.ca/productimages/p_1001203820.jpg,https://www.homedepot.ca/product/ridgid-18-volt-gen5x-lithium-ion-brushless-compact-drill-driver-kit-w-2-1-5ah-batteries-charger-and-bag/1001203820
1001756591,Drills,R87012B,18V Brushless Cordless Sub-Compact 1/2-inch Drill/Driver (Tool-Only),CAD,138.0,0,,9,4.7778,https://images.homedepot.ca/productimages/p_1001756591.jpg,https://www.homedepot.ca/product/ridgid-18v-brushless-cordless-sub-compact-1-2-inch-drill-driver-tool-only-/1001756591
1001560883,Drills,DCH614B,60V MAX FLEXVOLT Lithium-Ion Cordless Brushless 1-3/4-inch SDS Max Combination Rotary Hammer (Tool-Only),CAD,949.0,0,,5,4.6,https://images.homedepot.ca/productimages/p_1001560883.jpg,https://www.homedepot.ca/product/dewalt-60v-max-flexvolt-lithium-ion-cordless-brushless-1-3-4-inch-sds-max-combination-rotary-hammer-tool-only-/1001560883
1001653114,Drills,R86114KN,18V Brushless Cordless 1/2-inch Drill/Driver Kit with 2.0 Ah MAX Output Battery and Charger,CAD,229.0,0,,21,4.8095,https://images.homedepot.ca/productimages/p_1001653114.jpg,https://www.homedepot.ca/product/ridgid-18v-brushless-cordless-1-2-inch-drill-driver-kit-with-2-0-ah-max-output-battery-and-charger/1001653114
1001601562,Drills,R8711B,18V Brushless Cordless Sub-Compact 1/2-inch Hammer Drill/Driver (Tool Only),CAD,144.0,0,,44,4.5455,https://images.homedepot.ca/productimages/p_1001577412_alt_R8711_2v1_Final.jpg,https://www.homedepot.ca/product/ridgid-18v-brushless-cordless-sub-compact-1-2-inch-hammer-drill-driver-tool-only-/1001601562
1001558634,Drills,2509-22,M12 12V Lithium-Ion Cordless HAMMERVAC Universal Dust Extractor with (2) M12 CP2.0 Batteries,CAD,349.0,0,,11,4.7273,https://images.homedepot.ca/productimages/p_1001558634.jpg,https://www.homedepot.ca/product/milwaukee-tool-m12-12v-lithium-ion-cordless-hammervac-universal-dust-extractor-with-2-m12-cp2-0-batteries/1001558634
1001022906,Drills,PS21-2A,12 Volt Lithium-Ion Cordless Electric 1/4 in. Hex 2-Speed Pocket Driver Kit with (2) 2.0 Ah Batteries,CAD,179.0,0,,134,4.791,https://images.homedepot.ca/productimages/p_1001022906.jpg,https://www.homedepot.ca/product/bosch-12-volt-lithium-ion-cordless-electric-1-4-in-hex-2-speed-pocket-driver-kit-with-2-2-0-ah-batteries/1001022906
1000730902,Drills,1660-6,1/2-inch Compact Drill,CAD,368.0,0,,83,4.8072,https://images.homedepot.ca/productimages/p_1000730902.jpg,https://www.homedepot.ca/product/milwaukee-tool-1-2-inch-compact-drill/1000730902
1001660550,Drills,R860012KN,18V Lithium-Ion Cordless ½-inch Hammer Drill/Driver Kit with 2.0 Ah Battery and Charger,CAD,169.0,0,,25,4.44,https://images.homedepot.ca/productimages/p_1001660550.jpg,https://www.homedepot.ca/product/ridgid-18v-lithium-ion-cordless-inch-hammer-drill-driver-kit-with-2-0-ah-battery-and-charger/1001660550
1000103340,Drills,DW235G,7.8 Amp Cored 1/2-inch Variable Speed Reversing Drill,CAD,164.0,0,,265,4.5434,https://images.homedepot.ca/productimages/p_1000103340.jpg,https://www.homedepot.ca/product/dewalt-7-8-amp-cored-1-2-inch-variable-speed-reversing-drill/1000103340
1001814942,Drills,S28MAG,1-1/8 Inch Magnetic Drill,CAD,677.0,0,,10,4.9,https://images.homedepot.ca/productimages/p_1001814942.jpg,https://www.homedepot.ca/product/evolution-power-tools-1-1-8-inch-magnetic-drill/1001814942
1001796647,Drills,DFR551ZX1,18V LXT Lithium-Ion Brushless Cordless 2-3/16-Inch Variable Speed  Autofeed Screwdriver (Tool Only),CAD,379.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001796647.jpg,https://www.homedepot.ca/product/makita-18v-lxt-lithium-ion-brushless-cordless-2-3-16-inch-variable-speed-autofeed-screwdriver-tool-only-/1001796647
1001833090,Drills,DF032DZ,12V max CXT Lithium-Ion Brushless Cordless 1/4-Inch Hex Reversible Cordless Drill-Driver (Tool Only),CAD,149.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001833090.jpg,https://www.homedepot.ca/product/makita-12v-max-cxt-lithium-ion-brushless-cordless-1-4-inch-hex-reversible-cordless-drill-driver-tool-only-/1001833090
1001070444,Drills,HD18-2,1/2 Inch Two-Speed Hammer Drill,CAD,229.0,0,,68,3.8529,https://images.homedepot.ca/productimages/p_1001070444.jpg,https://www.homedepot.ca/product/bosch-1-2-inch-two-speed-hammer-drill/1001070444
1001023021,Drills,DH712VC,14.5 Amp 18.2 lbs. Keyless SDS-Max Corded Demolition Hammer,CAD,1099.0,0,,7,5.0,https://images.homedepot.ca/productimages/p_1001023021.jpg,https://www.homedepot.ca/product/bosch-14-5-amp-18-2-lbs-keyless-sds-max-corded-demolition-hammer/1001023021
1001509948,Drills,DDF458Z,"1/2"" Cordless 18V Drill / Driver",CAD,144.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001509948.jpg,https://www.homedepot.ca/product/makita-1-2-cordless-18v-drill-driver/1001509948
1000729307,Drills,HR4002,1-9/16-inch Rotary Hammer,CAD,539.0,0,,68,4.4706,https://images.homedepot.ca/productimages/p_1000729307.jpg,https://www.homedepot.ca/product/makita-1-9-16-inch-rotary-hammer/1000729307
1001076550,Drills,KC-8316,1/2-inch Drill & Mixing Kit,CAD,155.0,0,,13,4.6154,https://images.homedepot.ca/productimages/p_1001076550.jpg,https://www.homedepot.ca/product/performance-plus-1-2-inch-drill-mixing-kit/1001076550
1001639148,Drills,HP001GZ,XGT 40V MAX Lithium-Ion Cordless 1/2 Hammer Drill / Driver with Brushless Motor,CAD,349.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001639148.jpg,https://www.homedepot.ca/product/makita-xgt-40v-max-lithium-ion-cordless-1-2-hammer-drill-driver-with-brushless-motor/1001639148
1001829231,Drills,PBLMM01K1,18V ONE+ HP Mud Mixer Kit with 4.0 Ah Battery and Charger,CAD,348.0,0,,2,5.0,https://images.homedepot.ca/productimages/p_1001829231.jpg,https://www.homedepot.ca/product/ryobi-18v-one-hp-mud-mixer-kit-with-4-0-ah-battery-and-charger/1001829231
1001564840,Drills,DWE5010,1/2-Inch Single Speed Hammer Drill,CAD,134.0,0,,54,4.3333,https://images.homedepot.ca/productimages/p_1001564840.jpg,https://www.homedepot.ca/product/dewalt-1-2-inch-single-speed-hammer-drill/1001564840
1000761480,Drills,DCD740C1,"20V MAX Lithium-Ion Cordless 3/8-inch Right Angle Drill/Driver Kit with 1.5Ah Battery, Charger",CAD,269.0,0,,130,4.5615,https://images.homedepot.ca/productimages/p_1000761480.jpg,https://www.homedepot.ca/product/dewalt-20v-max-lithium-ion-cordless-3-8-inch-right-angle-drill-driver-kit-with-1-5ah-battery-charger/1000761480
1001514222,Drills,MXF301-2CP,MX FUEL Lithium-Ion Cordless Handheld Core Drill Kit with (2) Batteries and Charger,CAD,3799.0,0,,20,4.3,https://images.homedepot.ca/productimages/p_1001514222.jpg,https://www.homedepot.ca/product/milwaukee-tool-mx-fuel-lithium-ion-cordless-handheld-core-drill-kit-with-2-batteries-and-charger/1001514222
1001066476,Drills,BH2760VCB,"120V 1 1/8-inch Corded Brute Breaker Demolition Hammer with Basic Cart, Keyless Chuck and 2 Chisels",CAD,2499.0,0,,58,4.7241,https://images.homedepot.ca/productimages/p_1001066476.jpg,https://www.homedepot.ca/product/bosch-120v-1-1-8-inch-corded-brute-breaker-demolition-hammer-with-basic-cart-keyless-chuck-and-2-chisels/1001066476
1000516820,Drills,DWD115K,8 Amp 3/8-inch Variable Speed Reversing Mid-Handle Drill Kit with Keyless Chuck,CAD,129.0,0,,115,4.7478,https://images.homedepot.ca/productimages/p_1000516820.jpg,https://www.homedepot.ca/product/dewalt-8-amp-3-8-inch-variable-speed-reversing-mid-handle-drill-kit-with-keyless-chuck/1000516820
1000730794,Drills,1675-6,1/2-inch Hole Hawg Drill,CAD,551.0,0,,123,4.2683,https://images.homedepot.ca/productimages/p_1000730794.jpg,https://www.homedepot.ca/product/milwaukee-tool-1-2-inch-hole-hawg-drill/1000730794
1000826453,Drills,BDCDE120C,"20V MAX Lithium-Ion Cordless Drill/Driver with Autosense Technology, 1.5Ah Battery and Charger",CAD,144.0,0,,93,4.5054,https://images.homedepot.ca/productimages/p_1000826453.jpg,https://www.homedepot.ca/product/black-decker-20v-max-lithium-ion-cordless-drill-driver-with-autosense-technology-1-5ah-battery-and-charger/1000826453
1001022514,Drills,RH328VCQ,1-1/8 Inch SDS-plus Rotary Hammer with Quick-Change Chuck System,CAD,499.0,0,,19,4.8947,https://images.homedepot.ca/productimages/p_1001022514.jpg,https://www.homedepot.ca/product/bosch-1-1-8-inch-sds-plus-rotary-hammer-with-quick-change-chuck-system/1001022514
1001630199,Drills,HP1641K,5/8 inch Hammer Drill with Case,CAD,129.0,0,,117,3.7607,https://images.homedepot.ca/productimages/p_1001630199.jpg,https://www.homedepot.ca/product/makita-5-8-inch-hammer-drill-with-case/1001630199
1001796646,Drills,DFR452ZX1,18V LXT Lithium-Ion Brushless Cordless 1-5/8-Inch Variable Speed  Autofeed Screwdriver (Tool Only),CAD,406.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001796646.jpg,https://www.homedepot.ca/product/makita-18v-lxt-lithium-ion-brushless-cordless-1-5-8-inch-variable-speed-autofeed-screwdriver-tool-only-/1001796646
1001104635,Drills,DHP483ZB,1/2 inch Sub-Compact Cordless Hammer Drill / Driver with Brushless Motor,CAD,159.0,4,,0,0.0,https://images.homedepot.ca/productimages/p_1001104635.jpg,https://www.homedepot.ca/product/makita-1-2-inch-sub-compact-cordless-hammer-drill-driver-with-brushless-motor/1001104635
1001691671,Drills,DCH892X1,DW 60V MAX FLEXVOLT SDS 22lbs Chipping Hammer Kit with 9Ah Battery,CAD,1298.0,0,,2,5.0,https://images.homedepot.ca/productimages/p_1001691671.jpg,https://www.homedepot.ca/product/dewalt-dw-60v-max-flexvolt-sds-22lbs-chipping-hammer-kit-with-9ah-battery/1001691671
1000405840,Drills,DW255,5300 RMP High-Speed Variable Speed Reversible Drywall Gun,CAD,149.0,0,,40,4.275,https://images.homedepot.ca/productimages/p_1000405840.jpg,https://www.homedepot.ca/product/dewalt-5300-rmp-high-speed-variable-speed-reversible-drywall-gun/1000405840
1000845120,Drills,DDF453SYE,18V (1.5Ah) LXT Lithium-Ion Cordless 1/2-inch Driver-Drill Kit,CAD,189.0,0,,25,4.6,https://images.homedepot.ca/productimages/p_1000845120.jpg,https://www.homedepot.ca/product/makita-18v-1-5ah-lxt-lithium-ion-cordless-1-2-inch-driver-drill-kit/1000845120
1001387816,Drills,DHR242ZWX,18V LXT Lithium-Ion Brushless Cordless 15/16-inch Rotary Hammer with HEPA Dust Extractor (Tool Only),CAD,509.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001387816.jpg,https://www.homedepot.ca/product/makita-18v-lxt-lithium-ion-brushless-cordless-15-16-inch-rotary-hammer-with-hepa-dust-extractor-tool-only-/1001387816
1000406500,Drills,R60002,Heavy-Duty 6.5 Amp Corded VSR Drywall Screwdriver,CAD,119.0,0,,81,3.6667,https://images.homedepot.ca/productimages/p_1000406500.jpg,https://www.homedepot.ca/product/ridgid-heavy-duty-6-5-amp-corded-vsr-drywall-screwdriver/1000406500
1001691194,Drills,R87701KN,18V Brushless Sub-Compact Right Angle Drill Kit with 2.0 Ah Max Output Battery and Charger,CAD,239.0,0,,57,4.6316,https://images.homedepot.ca/productimages/p_1001691194.jpg,https://www.homedepot.ca/product/ridgid-18v-brushless-sub-compact-right-angle-drill-kit-with-2-0-ah-max-output-battery-and-charger/1001691194
1001621953,Drills,2200162,12-Volt Lithium-Ion Cordless Brushless 3/8 in. Keyless Chuck Hammer Drill Driver SF 2H-A (Tool Only),CAD,149.0,0,,3,3.3333,https://images.homedepot.ca/productimages/p_1001621953.jpg,https://www.homedepot.ca/product/hilti-12-volt-lithium-ion-cordless-brushless-3-8-in-keyless-chuck-hammer-drill-driver-sf-2h-a-tool-only-/1001621953
1001725587,Drills,R87112K,18V Brushless Sub-Compact 1/2-inch Hammer Drill Kit with 2.0 Ah Battery and Charger,CAD,198.0,0,,16,4.8125,https://images.homedepot.ca/productimages/p_1001725587.jpg,https://www.homedepot.ca/product/ridgid-18v-brushless-sub-compact-1-2-inch-hammer-drill-kit-with-2-0-ah-battery-and-charger/1001725587
1001564845,Drills,BDCS30C,4V MAX Lithium Rechargeable Screwdriver,CAD,51.98,0,,39,4.2308,https://images.homedepot.ca/productimages/p_1001564845.jpg,https://www.homedepot.ca/product/black-decker-4v-max-lithium-rechargeable-screwdriver/1001564845
1000720718,Drills,DDA350Z,18V 3/8-inch LXT Angle Driver Drill (Tool Only),CAD,219.0,0,,38,4.4474,https://images.homedepot.ca/productimages/p_1000720718.jpg,https://www.homedepot.ca/product/makita-18v-3-8-inch-lxt-angle-driver-drill-tool-only-/1000720718
1001225005,Drills,8302N,3/8 inch. Keyless Chuck Electric Drill,CAD,54.98,0,,2,3.0,https://images.homedepot.ca/productimages/p_1001225005.jpg,https://www.homedepot.ca/product/performance-plus-3-8-inch-keyless-chuck-electric-drill/1001225005
1001531471,Drills,DHS780Z,"18Vx2 (36V) LXT 7-1/4"" Cordless Circular Saw with Brushless Motor",CAD,389.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001531471.jpg,https://www.homedepot.ca/product/makita-18vx2-36v-lxt-7-1-4-cordless-circular-saw-with-brushless-motor/1001531471
1001769276,Drills,DDA451Z,18V LXT Lithium-Ion Brushless Cordless 7/16-Inch Variable 2-Speed Angle Drill with XPT (Tool Only),CAD,349.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001769276.jpg,https://www.homedepot.ca/product/makita-18v-lxt-lithium-ion-brushless-cordless-7-16-inch-variable-2-speed-angle-drill-with-xpt-tool-only-/1001769276
1001128529,Drills,DDA351Z,3/8-inch Cordless Angle Drill,CAD,243.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001128529.jpg,https://www.homedepot.ca/product/makita-3-8-inch-cordless-angle-drill/1001128529
1001564833,Drills,DCD471B,60V MAX FLEXVOLT Lithium-Ion Cordless Brushless Quick-Change Stud and Joist Drill with E-Clutch System (Tool-Only),CAD,599.0,0,,15,4.7333,https://images.homedepot.ca/productimages/p_1001564833.jpg,https://www.homedepot.ca/product/dewalt-60v-max-flexvolt-lithium-ion-cordless-brushless-quick-change-stud-and-joist-drill-with-e-clutch-system-tool-only-/1001564833
1001023145,Drills,PS130-2A,"12V Max Hammer Drill Driver with 2 Batteries, Charger, Screwdriver Bits and Carrying Bag",CAD,229.0,0,,39,4.6923,https://images.homedepot.ca/productimages/p_1001023145.jpg,https://www.homedepot.ca/product/bosch-12v-max-hammer-drill-driver-with-2-batteries-charger-screwdriver-bits-and-carrying-bag/1001023145
1001577007,Drills,PSBRA02K,18V ONE+ HP Brushless Cordless Compact Right Angle Drill Kit with 1.5Ah Battery and Charger,CAD,218.0,0,,128,4.6953,https://images.homedepot.ca/productimages/p_1001577007.jpg,https://www.homedepot.ca/product/ryobi-18v-one-hp-brushless-cordless-compact-right-angle-drill-kit-with-1-5ah-battery-and-charger/1001577007
1001564834,Drills,DCD471X1,"60V MAX FLEXVOLT Lithium-Ion Cordless Brushless Quick-Change Stud and Joist Drill with E-Clutch System, 9Ah Battery, Charger and Bag",CAD,819.0,0,,10,4.8,https://images.homedepot.ca/productimages/p_1001564834.jpg,https://www.homedepot.ca/product/dewalt-60v-max-flexvolt-lithium-ion-cordless-brushless-quick-change-stud-and-joist-drill-with-e-clutch-system-9ah-battery-charger-and-bag/1001564834
1001717177,Drills,D25832K,16 LBS. SDS MAX Chipping Hammer Kit,CAD,759.0,0,,9,4.3333,https://images.homedepot.ca/productimages/p_1001717177.jpg,https://www.homedepot.ca/product/dewalt-16-lbs-sds-max-chipping-hammer-kit/1001717177
1001053747,Drills,BDCS50C,4V MAX Lithium-Ion Cordless Rechargeable Screwdriver with Charger,CAD,45.98,0,,109,4.5596,https://images.homedepot.ca/productimages/p_1001053747.jpg,https://www.homedepot.ca/product/black-decker-4v-max-lithium-ion-cordless-rechargeable-screwdriver-with-charger/1001053747
1001788614,Drills,HR007GZ,40V max XGT Brushless Cordless 1-1/8-Inch Rotary Hammer with AVT & AFT (Tool Only),CAD,369.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001788614.jpg,https://www.homedepot.ca/product/makita-40v-max-xgt-brushless-cordless-1-1-8-inch-rotary-hammer-with-avt-aft-tool-only-/1001788614
1001022515,Drills,RH432VCQ,1-1/4 Inch SDS-plus Rotary Hammer with Quick-Change Chuck System,CAD,649.0,0,,15,4.9333,https://images.homedepot.ca/productimages/p_1001022515.jpg,https://www.homedepot.ca/product/bosch-1-1-4-inch-sds-plus-rotary-hammer-with-quick-change-chuck-system/1001022515
1001387807,Drills,DF033DWYE,12V MAX CXT 1/4 inch Hex Driver Drill 1.5Ah Kit,CAD,171.68,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001387807.jpg,https://www.homedepot.ca/product/makita-12v-max-cxt-1-4-inch-hex-driver-drill-1-5ah-kit/1001387807
1001059417,Drills,3536723,"12-Volt Lithium-Ion 3/8 in. Cordless Hammer Drill/Driver SF 2H-A with Battery, Charger and Bag",CAD,399.0,0,,6,4.6667,https://images.homedepot.ca/productimages/p_1001059417.jpg,https://www.homedepot.ca/product/hilti-12-volt-lithium-ion-3-8-in-cordless-hammer-drill-driver-sf-2h-a-with-battery-charger-and-bag/1001059417
1001585117,Drills,9136,3.6V Li-Ion Quick Select Screwdriver Kit,CAD,39.98,0,,1,1.0,https://images.homedepot.ca/productimages/p_1001585117.jpg,https://www.homedepot.ca/product/performance-plus-3-6v-li-ion-quick-select-screwdriver-kit/1001585117
1001538706,Drills,GBH18V-26DN,18V EC Brushless SDS-plus Bulldog 1 inch Rotary Hammer,CAD,299.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001538706.jpg,https://www.homedepot.ca/product/bosch-18v-ec-brushless-sds-plus-bulldog-1-inch-rotary-hammer/1001538706
1001621954,Drills,2200201,12-Volt Lithium-Ion Cordless Brushless 1/4 in. Hex Chuck SID 2-A Impact Driver,CAD,149.0,0,,5,4.2,https://images.homedepot.ca/productimages/p_1001621954.jpg,https://www.homedepot.ca/product/hilti-12-volt-lithium-ion-cordless-brushless-1-4-in-hex-chuck-sid-2-a-impact-driver/1001621954
1001833093,Drills,HP333DZ,12V max CXT Lithium-Ion Cordless 3/8-Inch Variable Speed Hammer Drill-Driver (Tool Only),CAD,99.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001833093.jpg,https://www.homedepot.ca/product/makita-12v-max-cxt-lithium-ion-cordless-3-8-inch-variable-speed-hammer-drill-driver-tool-only-/1001833093
1001835476,Drills,GTB18V-45B15,18V Brushless Xtend Drive Screwgun Kit with CORE18V® 4Ah Advanced Battery & Charger.,CAD,318.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001835476.jpg,https://www.homedepot.ca/product/bosch-18v-brushless-xtend-drive-screwgun-kit-with-core18v-4ah-advanced-battery-charger-/1001835476
1001509946,Drills,DHR242Z,"15/16"" Cordless Rotary Hammer with 18V Brushless Motor",CAD,379.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001509946.jpg,https://www.homedepot.ca/product/makita-15-16-cordless-rotary-hammer-with-18v-brushless-motor/1001509946
1001564538,Drills,DWD210G,1/2-INCH (13 MM) VSR PISTOL GRIP DRILL,CAD,201.0,0,,66,4.6515,https://images.homedepot.ca/productimages/p_1001564538.jpg,https://www.homedepot.ca/product/dewalt-1-2-inch-13-mm-vsr-pistol-grip-drill/1001564538
1001838255,Drills,GBH18V-24CN,18V Brushless Connected SDS-plus Bulldog 1 In. Rotary Hammer (Bare Tool),CAD,389.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001838255.jpg,https://www.homedepot.ca/product/bosch-18v-brushless-connected-sds-plus-bulldog-1-in-rotary-hammer-bare-tool-/1001838255
1001028428,Drills,3514170,120-Volt SDS-MAX TE 70-AVR Corded Rotary Hammer Drill  with Chisel and TE-YX SDS-MAX Style Drill Bit,CAD,2809.0,0,,3,5.0,https://images.homedepot.ca/productimages/p_1001028428.jpg,https://www.homedepot.ca/product/hilti-120-volt-sds-max-te-70-avr-corded-rotary-hammer-drill-with-chisel-and-te-yx-sds-max-style-drill-bit/1001028428
1001572415,Drills,72705961090,Endurance Magnetic Base Drill Up To 1 3/8 Inch Diameter,CAD,1458.6,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001572415.jpg,https://www.homedepot.ca/product/fein-endurance-magnetic-base-drill-up-to-1-3-8-inch-diameter/1001572415
1001838256,Drills,GBH18V-40CK27,PROFACTOR 18V Hitman Connected-Ready SDS-max 1-5/8 In. Rotary Hammer & (2) 18V PROFACTOR Batteries,CAD,1159.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001838256.jpg,https://www.homedepot.ca/product/bosch-profactor-18v-hitman-connected-ready-sds-max-1-5-8-in-rotary-hammer-2-18v-profactor-batteries/1001838256
1000729309,Drills,HR4010C,1 9/16-Inch Rotary Hammer,CAD,769.0,0,,41,4.8537,https://images.homedepot.ca/productimages/p_1000729309.jpg,https://www.homedepot.ca/product/makita-1-9-16-inch-rotary-hammer/1000729309
1000718634,Drills,HR4511C,1-3/4 inch Rotary Hammer,CAD,1149.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1000718634.jpg,https://www.homedepot.ca/product/makita-1-3-4-inch-rotary-hammer/1000718634
1001833926,Drills,DHR242RTEW,18V LXT Lithium-Ion Brushless 15/16-Inch Rotary Hammer Kit w/2 Batteries (5.0Ah) & Dust Extraction,CAD,759.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001833926.jpg,https://www.homedepot.ca/product/makita-18v-lxt-lithium-ion-brushless-15-16-inch-rotary-hammer-kit-w-2-batteries-5-0ah-dust-extraction/1001833926
1001538704,Drills,GBH18V-26DK15,18V EC Brushless SDS-plus Bulldog 1 inch Cordless Rotary Hammer Kit,CAD,398.0,0,,9,5.0,https://images.homedepot.ca/productimages/p_1001538704.jpg,https://www.homedepot.ca/product/bosch-18v-ec-brushless-sds-plus-bulldog-1-inch-cordless-rotary-hammer-kit/1001538704
1000805356,Drills,T12DD,12V Cordless Drill/Driver Soft Pack Kit,CAD,119.0,0,,1,5.0,https://images.homedepot.ca/productimages/p_1000805356.jpg,https://www.homedepot.ca/product/triton-tools-12v-cordless-drill-driver-soft-pack-kit/1000805356
1001557867,Drills,DW267,"Vsr 0-2,000 Rpm Versa-Clutch Screwdriver 164-Inch/Lb, 6.5A",CAD,314.0,0,,15,4.4667,https://images.homedepot.ca/productimages/p_1001557867.jpg,https://www.homedepot.ca/product/dewalt-vsr-0-2-000-rpm-versa-clutch-screwdriver-164-inch-lb-6-5a/1001557867
1001572416,Drills,72725261124,Magnetic Base Drill Up To 1 1/2 Inch [38 mm],CAD,1541.17,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001572416.jpg,https://www.homedepot.ca/product/fein-magnetic-base-drill-up-to-1-1-2-inch-38-mm-/1001572416
1001585120,Drills,8309N,1/2 inch Electric Hammer Drill,CAD,76.98,0,,1,2.0,https://images.homedepot.ca/productimages/p_1001585120.jpg,https://www.homedepot.ca/product/performance-plus-1-2-inch-electric-hammer-drill/1001585120
1001649479,Drills,HR001GZ,XGT 40V MAX Lithium-Ion Cordless AFT 1-1/8 Rotary Hammer with Brushless Motor,CAD,479.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001649479.jpg,https://www.homedepot.ca/product/makita-xgt-40v-max-lithium-ion-cordless-aft-1-1-8-rotary-hammer-with-brushless-motor/1001649479
1001509949,Drills,DDA460Z,"1/2"" Cordless Angle Drill with Brushless Motor, 36V",CAD,599.0,0,,13,4.8462,https://images.homedepot.ca/productimages/p_1001509949.jpg,https://www.homedepot.ca/product/makita-1-2-cordless-angle-drill-with-brushless-motor-36v/1001509949
1001070427,Drills,11250VSRD,7/8-Inch SDS-plus Bulldog Rotary Hammer with Dust Collection,CAD,379.0,0,,8,4.5,https://images.homedepot.ca/productimages/p_1001070427.jpg,https://www.homedepot.ca/product/bosch-7-8-inch-sds-plus-bulldog-rotary-hammer-with-dust-collection/1001070427
1001639149,Drills,HP001GM102,XGT 40V MAX 4.0Ah Lithium-Ion Cordless 1/2 Hammer Drill / Driver Kit with Brushless Motor,CAD,669.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001639149.jpg,https://www.homedepot.ca/product/makita-xgt-40v-max-4-0ah-lithium-ion-cordless-1-2-hammer-drill-driver-kit-with-brushless-motor/1001639149
1001387819,Drills,DHR282Z,18V LXT Brushless Rotary Hammer (Tool Only),CAD,529.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001387819.jpg,https://www.homedepot.ca/product/makita-18v-lxt-brushless-rotary-hammer-tool-only-/1001387819
1001639153,Drills,DF001GZ,XGT 40V MAX Lithium-Ion Cordless 1/2 Drill / Driver with Brushless Motor,CAD,329.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001639153.jpg,https://www.homedepot.ca/product/makita-xgt-40v-max-lithium-ion-cordless-1-2-drill-driver-with-brushless-motor/1001639153
1001833091,Drills,DF332DZ,12V max CXT Lithium-Ion Brushless Cordless 3/8-Inch Variable Speed Drill-Driver (Tool Only),CAD,169.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001833091.jpg,https://www.homedepot.ca/product/makita-12v-max-cxt-lithium-ion-brushless-cordless-3-8-inch-variable-speed-drill-driver-tool-only-/1001833091
1001788610,Drills,DA001GZ,40V max XGT Brushless Cordless 1/2-Inch Right Angle Drill with ADT & XPT (Tool Only),CAD,699.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001788610.jpg,https://www.homedepot.ca/product/makita-40v-max-xgt-brushless-cordless-1-2-inch-right-angle-drill-with-adt-xpt-tool-only-/1001788610
1001788612,Drills,HR006GM203,80V (40Vx2) max XGT Brushless Cordless 2-Inch Rotary Hammer Kit w/2 Batteries (4.0Ah) Charger & Case,CAD,1799.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001788612.jpg,https://www.homedepot.ca/product/makita-80v-40vx2-max-xgt-brushless-cordless-2-inch-rotary-hammer-kit-w-2-batteries-4-0ah-charger-case/1001788612
